VTX,	IDX,	Position.x,	Position.y,	Position.z
44.0,	2994.0,	8.158454895019531,	1.3318742513656616,	5.222337245941162
45.0,	2998.0,	8.433138847351074,	2.1100411415100098,	6.261683940887451
46.0,	2992.0,	8.447649002075195,	2.024404525756836,	5.570940971374512
47.0,	2995.0,	8.497467041015625,	2.501676082611084,	5.876829147338867
48.0,	2992.0,	8.447649002075195,	2.024404525756836,	5.570940971374512
49.0,	2998.0,	8.433138847351074,	2.1100411415100098,	6.261683940887451
50.0,	2997.0,	8.305057525634766,	1.5907983779907227,	5.824395656585693
51.0,	2999.0,	8.51418685913086,	3.0681629180908203,	6.039673328399658
52.0,	2995.0,	8.497467041015625,	2.501676082611084,	5.876829147338867
53.0,	2996.0,	8.618498802185059,	3.03650164604187,	5.3857502937316895
54.0,	3000.0,	8.607598304748535,	3.4823195934295654,	5.4166741371154785
55.0,	2999.0,	8.51418685913086,	3.0681629180908203,	6.039673328399658
56.0,	2996.0,	8.618498802185059,	3.03650164604187,	5.3857502937316895
57.0,	3001.0,	8.477375030517578,	2.795456647872925,	6.45161247253418
58.0,	2998.0,	8.433138847351074,	2.1100411415100098,	6.261683940887451
59.0,	2995.0,	8.497467041015625,	2.501676082611084,	5.876829147338867
60.0,	2999.0,	8.51418685913086,	3.0681629180908203,	6.039673328399658
61.0,	3001.0,	8.477375030517578,	2.795456647872925,	6.45161247253418
62.0,	2995.0,	8.497467041015625,	2.501676082611084,	5.876829147338867
63.0,	2999.0,	8.51418685913086,	3.0681629180908203,	6.039673328399658
64.0,	3000.0,	8.607598304748535,	3.4823195934295654,	5.4166741371154785
65.0,	3002.0,	8.454069137573242,	3.705793619155884,	6.055637359619141
66.0,	3000.0,	8.607598304748535,	3.4823195934295654,	5.4166741371154785
67.0,	3003.0,	8.567264556884766,	3.9295639991760254,	5.411820411682129
68.0,	3002.0,	8.454069137573242,	3.705793619155884,	6.055637359619141
69.0,	3004.0,	8.381487846374512,	3.5191478729248047,	6.568734645843506
70.0,	3001.0,	8.477375030517578,	2.795456647872925,	6.45161247253418
71.0,	2999.0,	8.51418685913086,	3.0681629180908203,	6.039673328399658
72.0,	2999.0,	8.51418685913086,	3.0681629180908203,	6.039673328399658
73.0,	3002.0,	8.454069137573242,	3.705793619155884,	6.055637359619141
74.0,	3004.0,	8.381487846374512,	3.5191478729248047,	6.568734645843506
75.0,	3002.0,	8.454069137573242,	3.705793619155884,	6.055637359619141
76.0,	3003.0,	8.567264556884766,	3.9295639991760254,	5.411820411682129
77.0,	3005.0,	8.253061294555664,	4.325616836547852,	5.978137016296387
78.0,	3003.0,	8.567264556884766,	3.9295639991760254,	5.411820411682129
79.0,	3006.0,	8.465351104736328,	4.354981422424316,	5.371928691864014
80.0,	3005.0,	8.253061294555664,	4.325616836547852,	5.978137016296387
81.0,	3002.0,	8.454069137573242,	3.705793619155884,	6.055637359619141
82.0,	3007.0,	8.114453315734863,	4.2325968742370605,	6.558221817016602
83.0,	3004.0,	8.381487846374512,	3.5191478729248047,	6.568734645843506
84.0,	3007.0,	8.114453315734863,	4.2325968742370605,	6.558221817016602
85.0,	3002.0,	8.454069137573242,	3.705793619155884,	6.055637359619141
86.0,	3005.0,	8.253061294555664,	4.325616836547852,	5.978137016296387
87.0,	3001.0,	8.477375030517578,	2.795456647872925,	6.45161247253418
88.0,	3004.0,	8.381487846374512,	3.5191478729248047,	6.568734645843506
89.0,	3008.0,	7.870088577270508,	3.3544464111328125,	6.9286065101623535
90.0,	3007.0,	8.114453315734863,	4.2325968742370605,	6.558221817016602
91.0,	3008.0,	7.870088577270508,	3.3544464111328125,	6.9286065101623535
92.0,	3004.0,	8.381487846374512,	3.5191478729248047,	6.568734645843506
93.0,	3006.0,	8.465351104736328,	4.354981422424316,	5.371928691864014
94.0,	3009.0,	7.938334941864014,	4.833548545837402,	5.860310077667236
95.0,	3005.0,	8.253061294555664,	4.325616836547852,	5.978137016296387
96.0,	3006.0,	8.465351104736328,	4.354981422424316,	5.371928691864014
97.0,	3010.0,	8.31479263305664,	4.727348327636719,	5.301948547363281
98.0,	3009.0,	7.938334941864014,	4.833548545837402,	5.860310077667236
99.0,	3005.0,	8.253061294555664,	4.325616836547852,	5.978137016296387
100.0,	3011.0,	7.708639144897461,	4.852210998535156,	6.4410810470581055
101.0,	3007.0,	8.114453315734863,	4.2325968742370605,	6.558221817016602
102.0,	3011.0,	7.708639144897461,	4.852210998535156,	6.4410810470581055
103.0,	3005.0,	8.253061294555664,	4.325616836547852,	5.978137016296387
104.0,	3009.0,	7.938334941864014,	4.833548545837402,	5.860310077667236
105.0,	3007.0,	8.114453315734863,	4.2325968742370605,	6.558221817016602
106.0,	3011.0,	7.708639144897461,	4.852210998535156,	6.4410810470581055
107.0,	3012.0,	7.6023149490356445,	4.19500732421875,	6.921383857727051
108.0,	3012.0,	7.6023149490356445,	4.19500732421875,	6.921383857727051
109.0,	3008.0,	7.870088577270508,	3.3544464111328125,	6.9286065101623535
110.0,	3007.0,	8.114453315734863,	4.2325968742370605,	6.558221817016602
111.0,	3010.0,	8.31479263305664,	4.727348327636719,	5.301948547363281
112.0,	3013.0,	7.5988311767578125,	5.237344264984131,	5.7175612449646
113.0,	3009.0,	7.938334941864014,	4.833548545837402,	5.860310077667236
114.0,	3014.0,	8.107585906982422,	5.026825428009033,	5.149206638336182
115.0,	3013.0,	7.5988311767578125,	5.237344264984131,	5.7175612449646
116.0,	3010.0,	8.31479263305664,	4.727348327636719,	5.301948547363281
117.0,	3015.0,	7.866150379180908,	5.270374298095703,	4.98356819152832
118.0,	3013.0,	7.5988311767578125,	5.237344264984131,	5.7175612449646
119.0,	3014.0,	8.107585906982422,	5.026825428009033,	5.149206638336182
120.0,	3009.0,	7.938334941864014,	4.833548545837402,	5.860310077667236
121.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
122.0,	3011.0,	7.708639144897461,	4.852210998535156,	6.4410810470581055
123.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
124.0,	3009.0,	7.938334941864014,	4.833548545837402,	5.860310077667236
125.0,	3013.0,	7.5988311767578125,	5.237344264984131,	5.7175612449646
126.0,	3017.0,	7.224592685699463,	4.878809928894043,	6.770255088806152
127.0,	3012.0,	7.6023149490356445,	4.19500732421875,	6.921383857727051
128.0,	3011.0,	7.708639144897461,	4.852210998535156,	6.4410810470581055
129.0,	3011.0,	7.708639144897461,	4.852210998535156,	6.4410810470581055
130.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
131.0,	3017.0,	7.224592685699463,	4.878809928894043,	6.770255088806152
132.0,	3013.0,	7.5988311767578125,	5.237344264984131,	5.7175612449646
133.0,	3015.0,	7.866150379180908,	5.270374298095703,	4.98356819152832
134.0,	3018.0,	7.253576278686523,	5.566150665283203,	5.533857345581055
135.0,	3018.0,	7.253576278686523,	5.566150665283203,	5.533857345581055
136.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
137.0,	3013.0,	7.5988311767578125,	5.237344264984131,	5.7175612449646
138.0,	3015.0,	7.866150379180908,	5.270374298095703,	4.98356819152832
139.0,	3019.0,	7.017491817474365,	5.694995880126953,	5.222896575927734
140.0,	3018.0,	7.253576278686523,	5.566150665283203,	5.533857345581055
141.0,	3015.0,	7.866150379180908,	5.270374298095703,	4.98356819152832
142.0,	3020.0,	7.590449810028076,	5.4718122482299805,	4.8443284034729
143.0,	3019.0,	7.017491817474365,	5.694995880126953,	5.222896575927734
144.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
145.0,	3018.0,	7.253576278686523,	5.566150665283203,	5.533857345581055
146.0,	3021.0,	6.862267971038818,	5.692165851593018,	5.919949531555176
147.0,	3019.0,	7.017491817474365,	5.694995880126953,	5.222896575927734
148.0,	3021.0,	6.862267971038818,	5.692165851593018,	5.919949531555176
149.0,	3018.0,	7.253576278686523,	5.566150665283203,	5.533857345581055
150.0,	3020.0,	7.590449810028076,	5.4718122482299805,	4.8443284034729
151.0,	3022.0,	6.91974401473999,	5.649905204772949,	4.8553147315979
152.0,	3019.0,	7.017491817474365,	5.694995880126953,	5.222896575927734
153.0,	3023.0,	7.626038074493408,	5.301555156707764,	4.642035484313965
154.0,	3022.0,	6.91974401473999,	5.649905204772949,	4.8553147315979
155.0,	3020.0,	7.590449810028076,	5.4718122482299805,	4.8443284034729
156.0,	3024.0,	6.62455415725708,	5.815273284912109,	5.403296947479248
157.0,	3021.0,	6.862267971038818,	5.692165851593018,	5.919949531555176
158.0,	3019.0,	7.017491817474365,	5.694995880126953,	5.222896575927734
159.0,	3022.0,	6.91974401473999,	5.649905204772949,	4.8553147315979
160.0,	3024.0,	6.62455415725708,	5.815273284912109,	5.403296947479248
161.0,	3019.0,	7.017491817474365,	5.694995880126953,	5.222896575927734
162.0,	3021.0,	6.862267971038818,	5.692165851593018,	5.919949531555176
163.0,	3025.0,	6.789599895477295,	5.416811943054199,	6.465229034423828
164.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
165.0,	3025.0,	6.789599895477295,	5.416811943054199,	6.465229034423828
166.0,	3017.0,	7.224592685699463,	4.878809928894043,	6.770255088806152
167.0,	3016.0,	7.260865211486816,	5.335799694061279,	6.28702974319458
168.0,	3026.0,	6.981244087219238,	5.440749645233154,	4.456180572509766
169.0,	3022.0,	6.91974401473999,	5.649905204772949,	4.8553147315979
170.0,	3023.0,	7.626038074493408,	5.301555156707764,	4.642035484313965
171.0,	3027.0,	7.6759467124938965,	5.120604515075684,	4.476832389831543
172.0,	3026.0,	6.981244087219238,	5.440749645233154,	4.456180572509766
173.0,	3023.0,	7.626038074493408,	5.301555156707764,	4.642035484313965
174.0,	3022.0,	6.91974401473999,	5.649905204772949,	4.8553147315979
175.0,	3028.0,	6.526942729949951,	5.7777485847473145,	4.846275806427002
176.0,	3024.0,	6.62455415725708,	5.815273284912109,	5.403296947479248
177.0,	3022.0,	6.91974401473999,	5.649905204772949,	4.8553147315979
178.0,	3026.0,	6.981244087219238,	5.440749645233154,	4.456180572509766
179.0,	3028.0,	6.526942729949951,	5.7777485847473145,	4.846275806427002
180.0,	3024.0,	6.62455415725708,	5.815273284912109,	5.403296947479248
181.0,	3029.0,	6.440609931945801,	5.734348297119141,	6.0379791259765625
182.0,	3021.0,	6.862267971038818,	5.692165851593018,	5.919949531555176
183.0,	3029.0,	6.440609931945801,	5.734348297119141,	6.0379791259765625
184.0,	3025.0,	6.789599895477295,	5.416811943054199,	6.465229034423828
185.0,	3021.0,	6.862267971038818,	5.692165851593018,	5.919949531555176
186.0,	3027.0,	7.6759467124938965,	5.120604515075684,	4.476832389831543
187.0,	3030.0,	7.165853023529053,	5.105628967285156,	4.143332481384277
188.0,	3026.0,	6.981244087219238,	5.440749645233154,	4.456180572509766
189.0,	3030.0,	7.165853023529053,	5.105628967285156,	4.143332481384277
190.0,	3027.0,	7.6759467124938965,	5.120604515075684,	4.476832389831543
191.0,	3031.0,	7.752440452575684,	4.896883010864258,	4.331106185913086
192.0,	3032.0,	6.592685222625732,	5.561976432800293,	4.302122592926025
193.0,	3026.0,	6.981244087219238,	5.440749645233154,	4.456180572509766
194.0,	3030.0,	7.165853023529053,	5.105628967285156,	4.143332481384277
195.0,	3026.0,	6.981244087219238,	5.440749645233154,	4.456180572509766
196.0,	3032.0,	6.592685222625732,	5.561976432800293,	4.302122592926025
197.0,	3028.0,	6.526942729949951,	5.7777485847473145,	4.846275806427002
198.0,	3030.0,	7.165853023529053,	5.105628967285156,	4.143332481384277
199.0,	3031.0,	7.752440452575684,	4.896883010864258,	4.331106185913086
200.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
201.0,	3034.0,	7.855132579803467,	4.636336803436279,	4.210886001586914
202.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
203.0,	3031.0,	7.752440452575684,	4.896883010864258,	4.331106185913086
204.0,	3035.0,	7.9697160720825195,	4.360400199890137,	4.098394393920898
205.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
206.0,	3034.0,	7.855132579803467,	4.636336803436279,	4.210886001586914
207.0,	3030.0,	7.165853023529053,	5.105628967285156,	4.143332481384277
208.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
209.0,	3032.0,	6.592685222625732,	5.561976432800293,	4.302122592926025
210.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
211.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
212.0,	3030.0,	7.165853023529053,	5.105628967285156,	4.143332481384277
213.0,	3037.0,	7.614594459533691,	4.107288360595703,	3.787766218185425
214.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
215.0,	3035.0,	7.9697160720825195,	4.360400199890137,	4.098394393920898
216.0,	3038.0,	8.082878112792969,	4.036871910095215,	4.075482368469238
217.0,	3037.0,	7.614594459533691,	4.107288360595703,	3.787766218185425
218.0,	3035.0,	7.9697160720825195,	4.360400199890137,	4.098394393920898
219.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
220.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
221.0,	3039.0,	7.008130073547363,	4.709071636199951,	3.450058937072754
222.0,	3037.0,	7.614594459533691,	4.107288360595703,	3.787766218185425
223.0,	3039.0,	7.008130073547363,	4.709071636199951,	3.450058937072754
224.0,	3033.0,	7.397128105163574,	4.664889812469482,	3.903986692428589
225.0,	3038.0,	8.082878112792969,	4.036871910095215,	4.075482368469238
226.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
227.0,	3037.0,	7.614594459533691,	4.107288360595703,	3.787766218185425
228.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
229.0,	3038.0,	8.082878112792969,	4.036871910095215,	4.075482368469238
230.0,	3041.0,	8.16963005065918,	3.6631276607513428,	4.0562944412231445
231.0,	3042.0,	8.237930297851562,	3.280548572540283,	4.062046527862549
232.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
233.0,	3041.0,	8.16963005065918,	3.6631276607513428,	4.0562944412231445
234.0,	3039.0,	7.008130073547363,	4.709071636199951,	3.450058937072754
235.0,	3037.0,	7.614594459533691,	4.107288360595703,	3.787766218185425
236.0,	3043.0,	7.271102428436279,	4.087344646453857,	3.2956693172454834
237.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
238.0,	3043.0,	7.271102428436279,	4.087344646453857,	3.2956693172454834
239.0,	3037.0,	7.614594459533691,	4.107288360595703,	3.787766218185425
240.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
241.0,	3042.0,	8.237930297851562,	3.280548572540283,	4.062046527862549
242.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
243.0,	3045.0,	8.28500747680664,	2.873459815979004,	4.101816177368164
244.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
245.0,	3042.0,	8.237930297851562,	3.280548572540283,	4.062046527862549
246.0,	3046.0,	8.340629577636719,	2.4429099559783936,	4.154180526733398
247.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
248.0,	3045.0,	8.28500747680664,	2.873459815979004,	4.101816177368164
249.0,	3043.0,	7.271102428436279,	4.087344646453857,	3.2956693172454834
250.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
251.0,	3047.0,	7.4801836013793945,	3.4108102321624756,	3.2047934532165527
252.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
253.0,	3047.0,	7.4801836013793945,	3.4108102321624756,	3.2047934532165527
254.0,	3040.0,	7.781638145446777,	3.4468750953674316,	3.677426338195801
255.0,	3046.0,	8.340629577636719,	2.4429099559783936,	4.154180526733398
256.0,	3048.0,	8.083967208862305,	2.2000131607055664,	3.820479393005371
257.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
258.0,	3049.0,	8.367109298706055,	2.094374895095825,	4.263779163360596
259.0,	3048.0,	8.083967208862305,	2.2000131607055664,	3.820479393005371
260.0,	3046.0,	8.340629577636719,	2.4429099559783936,	4.154180526733398
261.0,	3048.0,	8.083967208862305,	2.2000131607055664,	3.820479393005371
262.0,	3049.0,	8.367109298706055,	2.094374895095825,	4.263779163360596
263.0,	2982.0,	8.210371017456055,	1.7534008026123047,	4.138152599334717
264.0,	3047.0,	7.4801836013793945,	3.4108102321624756,	3.2047934532165527
265.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
266.0,	3050.0,	7.652381896972656,	2.712510824203491,	3.2412524223327637
267.0,	3051.0,	7.798450946807861,	2.1012041568756104,	3.4906294345855713
268.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
269.0,	3048.0,	8.083967208862305,	2.2000131607055664,	3.820479393005371
270.0,	3044.0,	7.933304786682129,	2.775730848312378,	3.650606632232666
271.0,	3051.0,	7.798450946807861,	2.1012041568756104,	3.4906294345855713
272.0,	3050.0,	7.652381896972656,	2.712510824203491,	3.2412524223327637
273.0,	3052.0,	7.9159836769104,	1.5812894105911255,	3.980408191680908
274.0,	3048.0,	8.083967208862305,	2.2000131607055664,	3.820479393005371
275.0,	2982.0,	8.210371017456055,	1.7534008026123047,	4.138152599334717
276.0,	3048.0,	8.083967208862305,	2.2000131607055664,	3.820479393005371
277.0,	3052.0,	7.9159836769104,	1.5812894105911255,	3.980408191680908
278.0,	3051.0,	7.798450946807861,	2.1012041568756104,	3.4906294345855713
279.0,	3047.0,	7.4801836013793945,	3.4108102321624756,	3.2047934532165527
280.0,	3050.0,	7.652381896972656,	2.712510824203491,	3.2412524223327637
281.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
282.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
283.0,	3043.0,	7.271102428436279,	4.087344646453857,	3.2956693172454834
284.0,	3047.0,	7.4801836013793945,	3.4108102321624756,	3.2047934532165527
285.0,	3050.0,	7.652381896972656,	2.712510824203491,	3.2412524223327637
286.0,	3051.0,	7.798450946807861,	2.1012041568756104,	3.4906294345855713
287.0,	3054.0,	7.349839210510254,	2.599283456802368,	3.0259604454040527
288.0,	3050.0,	7.652381896972656,	2.712510824203491,	3.2412524223327637
289.0,	3054.0,	7.349839210510254,	2.599283456802368,	3.0259604454040527
290.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
291.0,	3051.0,	7.798450946807861,	2.1012041568756104,	3.4906294345855713
292.0,	3055.0,	7.531027317047119,	1.9759771823883057,	3.3124890327453613
293.0,	3054.0,	7.349839210510254,	2.599283456802368,	3.0259604454040527
294.0,	3051.0,	7.798450946807861,	2.1012041568756104,	3.4906294345855713
295.0,	3052.0,	7.9159836769104,	1.5812894105911255,	3.980408191680908
296.0,	3055.0,	7.531027317047119,	1.9759771823883057,	3.3124890327453613
297.0,	3043.0,	7.271102428436279,	4.087344646453857,	3.2956693172454834
298.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
299.0,	3056.0,	6.836273670196533,	4.048300266265869,	3.007410764694214
300.0,	3039.0,	7.008130073547363,	4.709071636199951,	3.450058937072754
301.0,	3043.0,	7.271102428436279,	4.087344646453857,	3.2956693172454834
302.0,	3056.0,	6.836273670196533,	4.048300266265869,	3.007410764694214
303.0,	3057.0,	6.763864994049072,	2.4971985816955566,	2.8860208988189697
304.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
305.0,	3054.0,	7.349839210510254,	2.599283456802368,	3.0259604454040527
306.0,	3039.0,	7.008130073547363,	4.709071636199951,	3.450058937072754
307.0,	3056.0,	6.836273670196533,	4.048300266265869,	3.007410764694214
308.0,	3058.0,	6.566008567810059,	4.737943649291992,	3.230266571044922
309.0,	3058.0,	6.566008567810059,	4.737943649291992,	3.230266571044922
310.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
311.0,	3039.0,	7.008130073547363,	4.709071636199951,	3.450058937072754
312.0,	3059.0,	6.52739143371582,	3.213482141494751,	2.759657144546509
313.0,	3056.0,	6.836273670196533,	4.048300266265869,	3.007410764694214
314.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
315.0,	3053.0,	7.102750778198242,	3.318373203277588,	2.948192596435547
316.0,	3057.0,	6.763864994049072,	2.4971985816955566,	2.8860208988189697
317.0,	3059.0,	6.52739143371582,	3.213482141494751,	2.759657144546509
318.0,	3060.0,	6.300334453582764,	3.941455125808716,	2.832792282104492
319.0,	3058.0,	6.566008567810059,	4.737943649291992,	3.230266571044922
320.0,	3056.0,	6.836273670196533,	4.048300266265869,	3.007410764694214
321.0,	3056.0,	6.836273670196533,	4.048300266265869,	3.007410764694214
322.0,	3059.0,	6.52739143371582,	3.213482141494751,	2.759657144546509
323.0,	3060.0,	6.300334453582764,	3.941455125808716,	2.832792282104492
324.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
325.0,	3058.0,	6.566008567810059,	4.737943649291992,	3.230266571044922
326.0,	3061.0,	6.341206073760986,	5.259346961975098,	3.6990017890930176
327.0,	3058.0,	6.566008567810059,	4.737943649291992,	3.230266571044922
328.0,	3060.0,	6.300334453582764,	3.941455125808716,	2.832792282104492
329.0,	3062.0,	6.07891845703125,	4.640060901641846,	3.108292579650879
330.0,	3062.0,	6.07891845703125,	4.640060901641846,	3.108292579650879
331.0,	3061.0,	6.341206073760986,	5.259346961975098,	3.6990017890930176
332.0,	3058.0,	6.566008567810059,	4.737943649291992,	3.230266571044922
333.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
334.0,	3061.0,	6.341206073760986,	5.259346961975098,	3.6990017890930176
335.0,	3063.0,	6.214314937591553,	5.5722503662109375,	4.216731071472168
336.0,	3032.0,	6.592685222625732,	5.561976432800293,	4.302122592926025
337.0,	3036.0,	6.765341758728027,	5.217409133911133,	3.8533167839050293
338.0,	3063.0,	6.214314937591553,	5.5722503662109375,	4.216731071472168
339.0,	3061.0,	6.341206073760986,	5.259346961975098,	3.6990017890930176
340.0,	3062.0,	6.07891845703125,	4.640060901641846,	3.108292579650879
341.0,	3064.0,	5.9004950523376465,	5.172061443328857,	3.5467073917388916
342.0,	3032.0,	6.592685222625732,	5.561976432800293,	4.302122592926025
343.0,	3063.0,	6.214314937591553,	5.5722503662109375,	4.216731071472168
344.0,	3065.0,	6.158750534057617,	5.765275955200195,	4.821350574493408
345.0,	3028.0,	6.526942729949951,	5.7777485847473145,	4.846275806427002
346.0,	3032.0,	6.592685222625732,	5.561976432800293,	4.302122592926025
347.0,	3065.0,	6.158750534057617,	5.765275955200195,	4.821350574493408
348.0,	3063.0,	6.214314937591553,	5.5722503662109375,	4.216731071472168
349.0,	3061.0,	6.341206073760986,	5.259346961975098,	3.6990017890930176
350.0,	3066.0,	5.804919242858887,	5.49730920791626,	4.153698921203613
351.0,	3061.0,	6.341206073760986,	5.259346961975098,	3.6990017890930176
352.0,	3064.0,	5.9004950523376465,	5.172061443328857,	3.5467073917388916
353.0,	3066.0,	5.804919242858887,	5.49730920791626,	4.153698921203613
354.0,	3065.0,	6.158750534057617,	5.765275955200195,	4.821350574493408
355.0,	3067.0,	6.241819381713867,	5.814072608947754,	5.440358638763428
356.0,	3028.0,	6.526942729949951,	5.7777485847473145,	4.846275806427002
357.0,	3024.0,	6.62455415725708,	5.815273284912109,	5.403296947479248
358.0,	3028.0,	6.526942729949951,	5.7777485847473145,	4.846275806427002
359.0,	3067.0,	6.241819381713867,	5.814072608947754,	5.440358638763428
360.0,	3067.0,	6.241819381713867,	5.814072608947754,	5.440358638763428
361.0,	3029.0,	6.440609931945801,	5.734348297119141,	6.0379791259765625
362.0,	3024.0,	6.62455415725708,	5.815273284912109,	5.403296947479248
363.0,	3065.0,	6.158750534057617,	5.765275955200195,	4.821350574493408
364.0,	3063.0,	6.214314937591553,	5.5722503662109375,	4.216731071472168
365.0,	3068.0,	5.766369819641113,	5.673873424530029,	4.775341510772705
366.0,	3063.0,	6.214314937591553,	5.5722503662109375,	4.216731071472168
367.0,	3066.0,	5.804919242858887,	5.49730920791626,	4.153698921203613
368.0,	3068.0,	5.766369819641113,	5.673873424530029,	4.775341510772705
369.0,	3067.0,	6.241819381713867,	5.814072608947754,	5.440358638763428
370.0,	3065.0,	6.158750534057617,	5.765275955200195,	4.821350574493408
