VTX,	IDX,	Position.x,	Position.y,	Position.z
53.0,	30880.0,	14.703041076660156,	-0.581375002861023,	165.09884643554688
54.0,	30882.0,	14.353399276733398,	-1.1399914026260376,	164.11941528320312
55.0,	30881.0,	14.558906555175781,	-0.5116297006607056,	165.0819549560547
56.0,	30883.0,	14.260519027709961,	-1.0805243253707886,	164.10476684570312
57.0,	30882.0,	14.353399276733398,	-1.1399914026260376,	164.11941528320312
58.0,	30883.0,	14.260519027709961,	-1.0805243253707886,	164.10476684570312
59.0,	30884.0,	13.845073699951172,	-1.8300895690917969,	163.1437225341797
60.0,	30885.0,	14.844505310058594,	-0.11352527141571045,	166.02008056640625
61.0,	30886.0,	14.648405075073242,	-0.11922323703765869,	166.04302978515625
62.0,	30887.0,	15.019475936889648,	0.16682326793670654,	167.1963653564453
63.0,	30885.0,	14.844505310058594,	-0.11352527141571045,	166.02008056640625
64.0,	30888.0,	14.627321243286133,	-0.30797088146209717,	165.0715789794922
65.0,	30886.0,	14.648405075073242,	-0.11922323703765869,	166.04302978515625
66.0,	30888.0,	14.627321243286133,	-0.30797088146209717,	165.0715789794922
67.0,	30889.0,	14.45125961303711,	-0.3154484033584595,	165.0945587158203
68.0,	30886.0,	14.648405075073242,	-0.11922323703765869,	166.04302978515625
69.0,	30888.0,	14.627321243286133,	-0.30797088146209717,	165.0715789794922
70.0,	30890.0,	14.356603622436523,	-0.5018984079360962,	164.1492919921875
71.0,	30889.0,	14.45125961303711,	-0.3154484033584595,	165.0945587158203
72.0,	30890.0,	14.356603622436523,	-0.5018984079360962,	164.1492919921875
73.0,	30891.0,	14.249576568603516,	-0.503516435623169,	164.16221618652344
74.0,	30889.0,	14.45125961303711,	-0.3154484033584595,	165.0945587158203
75.0,	30890.0,	14.356603622436523,	-0.5018984079360962,	164.1492919921875
76.0,	30892.0,	14.056777954101562,	-0.7327560186386108,	163.26849365234375
77.0,	30891.0,	14.249576568603516,	-0.503516435623169,	164.16221618652344
78.0,	30893.0,	13.986722946166992,	-0.7352831363677979,	163.27767944335938
79.0,	30891.0,	14.249576568603516,	-0.503516435623169,	164.16221618652344
80.0,	30892.0,	14.056777954101562,	-0.7327560186386108,	163.26849365234375
81.0,	30892.0,	14.056777954101562,	-0.7327560186386108,	163.26849365234375
82.0,	30894.0,	13.723669052124023,	-1.0812759399414062,	162.45428466796875
83.0,	30893.0,	13.986722946166992,	-0.7352831363677979,	163.27767944335938
84.0,	30895.0,	13.435672760009766,	0.21024703979492188,	171.4810028076172
85.0,	30896.0,	13.9918212890625,	-0.09656167030334473,	170.69834899902344
86.0,	30897.0,	13.420841217041016,	-0.57146155834198,	171.78335571289062
87.0,	30896.0,	13.9918212890625,	-0.09656167030334473,	170.69834899902344
88.0,	30898.0,	13.925987243652344,	-1.088931679725647,	171.14511108398438
89.0,	30897.0,	13.420841217041016,	-0.57146155834198,	171.78335571289062
90.0,	30898.0,	13.925987243652344,	-1.088931679725647,	171.14511108398438
91.0,	30899.0,	13.122665405273438,	-1.5474332571029663,	172.41177368164062
92.0,	30897.0,	13.420841217041016,	-0.57146155834198,	171.78335571289062
93.0,	30896.0,	13.9918212890625,	-0.09656167030334473,	170.69834899902344
94.0,	30900.0,	14.54970932006836,	-0.45593130588531494,	169.73388671875
95.0,	30898.0,	13.925987243652344,	-1.088931679725647,	171.14511108398438
96.0,	30899.0,	13.122665405273438,	-1.5474332571029663,	172.41177368164062
97.0,	30898.0,	13.925987243652344,	-1.088931679725647,	171.14511108398438
98.0,	30901.0,	13.42172622680664,	-2.270951271057129,	171.75035095214844
99.0,	30901.0,	13.42172622680664,	-2.270951271057129,	171.75035095214844
100.0,	30902.0,	12.703819274902344,	-2.04996919631958,	172.69606018066406
101.0,	30899.0,	13.122665405273438,	-1.5474332571029663,	172.41177368164062
102.0,	30900.0,	14.54970932006836,	-0.45593130588531494,	169.73388671875
103.0,	30903.0,	14.233833312988281,	-1.672509789466858,	170.30921936035156
104.0,	30898.0,	13.925987243652344,	-1.088931679725647,	171.14511108398438
105.0,	30903.0,	14.233833312988281,	-1.672509789466858,	170.30921936035156
106.0,	30901.0,	13.42172622680664,	-2.270951271057129,	171.75035095214844
107.0,	30898.0,	13.925987243652344,	-1.088931679725647,	171.14511108398438
108.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
109.0,	30902.0,	12.703819274902344,	-2.04996919631958,	172.69606018066406
110.0,	30901.0,	13.42172622680664,	-2.270951271057129,	171.75035095214844
111.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
112.0,	30905.0,	12.362785339355469,	-2.2522482872009277,	172.80853271484375
113.0,	30902.0,	12.703819274902344,	-2.04996919631958,	172.69606018066406
114.0,	30906.0,	12.693016052246094,	-3.0370264053344727,	172.0396270751953
115.0,	30905.0,	12.362785339355469,	-2.2522482872009277,	172.80853271484375
116.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
117.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
118.0,	30907.0,	12.84042739868164,	-3.747154712677002,	171.0597381591797
119.0,	30906.0,	12.693016052246094,	-3.0370264053344727,	172.0396270751953
120.0,	30907.0,	12.84042739868164,	-3.747154712677002,	171.0597381591797
121.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
122.0,	30908.0,	12.926605224609375,	-3.702821731567383,	171.0477752685547
123.0,	30908.0,	12.926605224609375,	-3.702821731567383,	171.0477752685547
124.0,	30909.0,	12.804096221923828,	-4.22064733505249,	170.06082153320312
125.0,	30907.0,	12.84042739868164,	-3.747154712677002,	171.0597381591797
126.0,	30901.0,	13.42172622680664,	-2.270951271057129,	171.75035095214844
127.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
128.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
129.0,	30908.0,	12.926605224609375,	-3.702821731567383,	171.0477752685547
130.0,	30904.0,	12.908126831054688,	-2.8755974769592285,	172.01434326171875
131.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
132.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
133.0,	30909.0,	12.804096221923828,	-4.22064733505249,	170.06082153320312
134.0,	30908.0,	12.926605224609375,	-3.702821731567383,	171.0477752685547
135.0,	30901.0,	13.42172622680664,	-2.270951271057129,	171.75035095214844
136.0,	30903.0,	14.233833312988281,	-1.672509789466858,	170.30921936035156
137.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
138.0,	30909.0,	12.804096221923828,	-4.22064733505249,	170.06082153320312
139.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
140.0,	30911.0,	13.600296020507812,	-3.5675392150878906,	169.76795959472656
141.0,	30911.0,	13.600296020507812,	-3.5675392150878906,	169.76795959472656
142.0,	30912.0,	12.65863037109375,	-4.63754415512085,	168.96902465820312
143.0,	30909.0,	12.804096221923828,	-4.22064733505249,	170.06082153320312
144.0,	30913.0,	14.536365509033203,	-2.2158288955688477,	169.30154418945312
145.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
146.0,	30903.0,	14.233833312988281,	-1.672509789466858,	170.30921936035156
147.0,	30910.0,	13.596786499023438,	-2.999940872192383,	170.82069396972656
148.0,	30913.0,	14.536365509033203,	-2.2158288955688477,	169.30154418945312
149.0,	30911.0,	13.600296020507812,	-3.5675392150878906,	169.76795959472656
150.0,	30900.0,	14.54970932006836,	-0.45593130588531494,	169.73388671875
151.0,	30914.0,	14.876502990722656,	-0.8986474275588989,	168.79656982421875
152.0,	30903.0,	14.233833312988281,	-1.672509789466858,	170.30921936035156
153.0,	30914.0,	14.876502990722656,	-0.8986474275588989,	168.79656982421875
154.0,	30913.0,	14.536365509033203,	-2.2158288955688477,	169.30154418945312
155.0,	30903.0,	14.233833312988281,	-1.672509789466858,	170.30921936035156
156.0,	30900.0,	14.54970932006836,	-0.45593130588531494,	169.73388671875
157.0,	30915.0,	14.872249603271484,	-0.8024450540542603,	168.77371215820312
158.0,	30914.0,	14.876502990722656,	-0.8986474275588989,	168.79656982421875
159.0,	30916.0,	14.947690963745117,	-1.166857361793518,	167.63583374023438
160.0,	30914.0,	14.876502990722656,	-0.8986474275588989,	168.79656982421875
161.0,	30915.0,	14.872249603271484,	-0.8024450540542603,	168.77371215820312
162.0,	30914.0,	14.876502990722656,	-0.8986474275588989,	168.79656982421875
163.0,	30916.0,	14.947690963745117,	-1.166857361793518,	167.63583374023438
164.0,	30917.0,	14.965696334838867,	-1.399865746498108,	167.7079315185547
165.0,	30917.0,	14.965696334838867,	-1.399865746498108,	167.7079315185547
166.0,	30913.0,	14.536365509033203,	-2.2158288955688477,	169.30154418945312
167.0,	30914.0,	14.876502990722656,	-0.8986474275588989,	168.79656982421875
168.0,	30918.0,	14.85130500793457,	-1.5277657508850098,	166.5422821044922
169.0,	30917.0,	14.965696334838867,	-1.399865746498108,	167.7079315185547
170.0,	30916.0,	14.947690963745117,	-1.166857361793518,	167.63583374023438
171.0,	30913.0,	14.536365509033203,	-2.2158288955688477,	169.30154418945312
172.0,	30917.0,	14.965696334838867,	-1.399865746498108,	167.7079315185547
173.0,	30919.0,	14.508432388305664,	-2.724213123321533,	168.17774963378906
174.0,	30919.0,	14.508432388305664,	-2.724213123321533,	168.17774963378906
175.0,	30911.0,	13.600296020507812,	-3.5675392150878906,	169.76795959472656
176.0,	30913.0,	14.536365509033203,	-2.2158288955688477,	169.30154418945312
177.0,	30917.0,	14.965696334838867,	-1.399865746498108,	167.7079315185547
178.0,	30918.0,	14.85130500793457,	-1.5277657508850098,	166.5422821044922
179.0,	30920.0,	14.897958755493164,	-1.8816258907318115,	166.69847106933594
180.0,	30920.0,	14.897958755493164,	-1.8816258907318115,	166.69847106933594
181.0,	30919.0,	14.508432388305664,	-2.724213123321533,	168.17774963378906
182.0,	30917.0,	14.965696334838867,	-1.399865746498108,	167.7079315185547
183.0,	30921.0,	14.643497467041016,	-1.9020854234695435,	165.56504821777344
184.0,	30920.0,	14.897958755493164,	-1.8816258907318115,	166.69847106933594
185.0,	30918.0,	14.85130500793457,	-1.5277657508850098,	166.5422821044922
186.0,	30911.0,	13.600296020507812,	-3.5675392150878906,	169.76795959472656
187.0,	30919.0,	14.508432388305664,	-2.724213123321533,	168.17774963378906
188.0,	30922.0,	13.516632080078125,	-3.998899459838867,	168.6958465576172
189.0,	30912.0,	12.65863037109375,	-4.63754415512085,	168.96902465820312
190.0,	30911.0,	13.600296020507812,	-3.5675392150878906,	169.76795959472656
191.0,	30922.0,	13.516632080078125,	-3.998899459838867,	168.6958465576172
192.0,	30922.0,	13.516632080078125,	-3.998899459838867,	168.6958465576172
193.0,	30923.0,	12.504764556884766,	-4.993653297424316,	167.80502319335938
194.0,	30912.0,	12.65863037109375,	-4.63754415512085,	168.96902465820312
195.0,	30919.0,	14.508432388305664,	-2.724213123321533,	168.17774963378906
196.0,	30920.0,	14.897958755493164,	-1.8816258907318115,	166.69847106933594
197.0,	30924.0,	14.386808395385742,	-3.1492483615875244,	167.1635284423828
198.0,	30924.0,	14.386808395385742,	-3.1492483615875244,	167.1635284423828
199.0,	30922.0,	13.516632080078125,	-3.998899459838867,	168.6958465576172
200.0,	30919.0,	14.508432388305664,	-2.724213123321533,	168.17774963378906
201.0,	30920.0,	14.897958755493164,	-1.8816258907318115,	166.69847106933594
202.0,	30921.0,	14.643497467041016,	-1.9020854234695435,	165.56504821777344
203.0,	30925.0,	14.698711395263672,	-2.3699216842651367,	165.7360076904297
204.0,	30925.0,	14.698711395263672,	-2.3699216842651367,	165.7360076904297
205.0,	30924.0,	14.386808395385742,	-3.1492483615875244,	167.1635284423828
206.0,	30920.0,	14.897958755493164,	-1.8816258907318115,	166.69847106933594
207.0,	30926.0,	14.301107406616211,	-2.3437795639038086,	164.61924743652344
208.0,	30925.0,	14.698711395263672,	-2.3699216842651367,	165.7360076904297
209.0,	30921.0,	14.643497467041016,	-1.9020854234695435,	165.56504821777344
210.0,	30923.0,	12.504764556884766,	-4.993653297424316,	167.80502319335938
211.0,	30922.0,	13.516632080078125,	-3.998899459838867,	168.6958465576172
212.0,	30927.0,	13.385963439941406,	-4.35892915725708,	167.60751342773438
213.0,	30922.0,	13.516632080078125,	-3.998899459838867,	168.6958465576172
214.0,	30924.0,	14.386808395385742,	-3.1492483615875244,	167.1635284423828
215.0,	30927.0,	13.385963439941406,	-4.35892915725708,	167.60751342773438
216.0,	30927.0,	13.385963439941406,	-4.35892915725708,	167.60751342773438
217.0,	30928.0,	12.371667861938477,	-5.257619380950928,	166.72982788085938
218.0,	30923.0,	12.504764556884766,	-4.993653297424316,	167.80502319335938
219.0,	30924.0,	14.386808395385742,	-3.1492483615875244,	167.1635284423828
220.0,	30925.0,	14.698711395263672,	-2.3699216842651367,	165.7360076904297
221.0,	30929.0,	14.183345794677734,	-3.5448174476623535,	166.1689910888672
222.0,	30929.0,	14.183345794677734,	-3.5448174476623535,	166.1689910888672
223.0,	30927.0,	13.385963439941406,	-4.35892915725708,	167.60751342773438
224.0,	30924.0,	14.386808395385742,	-3.1492483615875244,	167.1635284423828
225.0,	30925.0,	14.698711395263672,	-2.3699216842651367,	165.7360076904297
226.0,	30926.0,	14.301107406616211,	-2.3437795639038086,	164.61924743652344
227.0,	30930.0,	14.37403678894043,	-2.8745851516723633,	164.8189697265625
228.0,	30925.0,	14.698711395263672,	-2.3699216842651367,	165.7360076904297
229.0,	30930.0,	14.37403678894043,	-2.8745851516723633,	164.8189697265625
230.0,	30929.0,	14.183345794677734,	-3.5448174476623535,	166.1689910888672
231.0,	30931.0,	13.812166213989258,	-2.929857015609741,	163.65235900878906
232.0,	30930.0,	14.37403678894043,	-2.8745851516723633,	164.8189697265625
233.0,	30926.0,	14.301107406616211,	-2.3437795639038086,	164.61924743652344
234.0,	30928.0,	12.371667861938477,	-5.257619380950928,	166.72982788085938
235.0,	30927.0,	13.385963439941406,	-4.35892915725708,	167.60751342773438
236.0,	30932.0,	13.248443603515625,	-4.672257423400879,	166.54684448242188
237.0,	30927.0,	13.385963439941406,	-4.35892915725708,	167.60751342773438
238.0,	30929.0,	14.183345794677734,	-3.5448174476623535,	166.1689910888672
239.0,	30932.0,	13.248443603515625,	-4.672257423400879,	166.54684448242188
240.0,	30932.0,	13.248443603515625,	-4.672257423400879,	166.54684448242188
241.0,	30933.0,	12.267494201660156,	-5.479983329772949,	165.63754272460938
242.0,	30928.0,	12.371667861938477,	-5.257619380950928,	166.72982788085938
243.0,	30930.0,	14.37403678894043,	-2.8745851516723633,	164.8189697265625
244.0,	30934.0,	13.89549446105957,	-3.945101737976074,	165.18209838867188
245.0,	30929.0,	14.183345794677734,	-3.5448174476623535,	166.1689910888672
246.0,	30929.0,	14.183345794677734,	-3.5448174476623535,	166.1689910888672
247.0,	30934.0,	13.89549446105957,	-3.945101737976074,	165.18209838867188
248.0,	30932.0,	13.248443603515625,	-4.672257423400879,	166.54684448242188
249.0,	30930.0,	14.37403678894043,	-2.8745851516723633,	164.8189697265625
250.0,	30931.0,	13.812166213989258,	-2.929857015609741,	163.65235900878906
251.0,	30935.0,	13.959484100341797,	-3.404114246368408,	163.82427978515625
252.0,	30935.0,	13.959484100341797,	-3.404114246368408,	163.82427978515625
253.0,	30934.0,	13.89549446105957,	-3.945101737976074,	165.18209838867188
254.0,	30930.0,	14.37403678894043,	-2.8745851516723633,	164.8189697265625
255.0,	30936.0,	13.319112777709961,	-3.516242265701294,	162.73501586914062
256.0,	30935.0,	13.959484100341797,	-3.404114246368408,	163.82427978515625
257.0,	30931.0,	13.812166213989258,	-2.929857015609741,	163.65235900878906
258.0,	30935.0,	13.959484100341797,	-3.404114246368408,	163.82427978515625
259.0,	30936.0,	13.319112777709961,	-3.516242265701294,	162.73501586914062
260.0,	30937.0,	13.459491729736328,	-3.947371244430542,	162.8950653076172
261.0,	30934.0,	13.89549446105957,	-3.945101737976074,	165.18209838867188
262.0,	30938.0,	13.089020729064941,	-4.956119537353516,	165.4773406982422
263.0,	30932.0,	13.248443603515625,	-4.672257423400879,	166.54684448242188
264.0,	30933.0,	12.267494201660156,	-5.479983329772949,	165.63754272460938
265.0,	30932.0,	13.248443603515625,	-4.672257423400879,	166.54684448242188
266.0,	30938.0,	13.089020729064941,	-4.956119537353516,	165.4773406982422
267.0,	30934.0,	13.89549446105957,	-3.945101737976074,	165.18209838867188
268.0,	30935.0,	13.959484100341797,	-3.404114246368408,	163.82427978515625
269.0,	30939.0,	13.578876495361328,	-4.346551895141602,	164.1441650390625
270.0,	30935.0,	13.959484100341797,	-3.404114246368408,	163.82427978515625
271.0,	30937.0,	13.459491729736328,	-3.947371244430542,	162.8950653076172
272.0,	30939.0,	13.578876495361328,	-4.346551895141602,	164.1441650390625
273.0,	30934.0,	13.89549446105957,	-3.945101737976074,	165.18209838867188
274.0,	30939.0,	13.578876495361328,	-4.346551895141602,	164.1441650390625
275.0,	30938.0,	13.089020729064941,	-4.956119537353516,	165.4773406982422
276.0,	30937.0,	13.459491729736328,	-3.947371244430542,	162.8950653076172
277.0,	30940.0,	13.168841361999512,	-4.728266716003418,	163.1540985107422
278.0,	30939.0,	13.578876495361328,	-4.346551895141602,	164.1441650390625
279.0,	30941.0,	12.891408920288086,	-5.197836399078369,	164.4148712158203
280.0,	30933.0,	12.267494201660156,	-5.479983329772949,	165.63754272460938
281.0,	30938.0,	13.089020729064941,	-4.956119537353516,	165.4773406982422
282.0,	30939.0,	13.578876495361328,	-4.346551895141602,	164.1441650390625
283.0,	30941.0,	12.891408920288086,	-5.197836399078369,	164.4148712158203
284.0,	30938.0,	13.089020729064941,	-4.956119537353516,	165.4773406982422
285.0,	30940.0,	13.168841361999512,	-4.728266716003418,	163.1540985107422
286.0,	30941.0,	12.891408920288086,	-5.197836399078369,	164.4148712158203
287.0,	30939.0,	13.578876495361328,	-4.346551895141602,	164.1441650390625
288.0,	30933.0,	12.267494201660156,	-5.479983329772949,	165.63754272460938
289.0,	30941.0,	12.891408920288086,	-5.197836399078369,	164.4148712158203
290.0,	30942.0,	12.118278503417969,	-5.678700923919678,	164.52044677734375
291.0,	30941.0,	12.891408920288086,	-5.197836399078369,	164.4148712158203
292.0,	30940.0,	13.168841361999512,	-4.728266716003418,	163.1540985107422
293.0,	30943.0,	12.614596366882324,	-5.421510219573975,	163.37686157226562
294.0,	30941.0,	12.891408920288086,	-5.197836399078369,	164.4148712158203
295.0,	30943.0,	12.614596366882324,	-5.421510219573975,	163.37686157226562
296.0,	30942.0,	12.118278503417969,	-5.678700923919678,	164.52044677734375
297.0,	30942.0,	12.118278503417969,	-5.678700923919678,	164.52044677734375
298.0,	30943.0,	12.614596366882324,	-5.421510219573975,	163.37686157226562
299.0,	30944.0,	11.949186325073242,	-5.80754280090332,	163.49522399902344
300.0,	30945.0,	12.75355339050293,	-4.189703464508057,	161.94570922851562
301.0,	30946.0,	13.459491729736328,	-3.947371244430542,	162.8950653076172
302.0,	30947.0,	13.319112777709961,	-3.516242265701294,	162.73501586914062
303.0,	30946.0,	13.459491729736328,	-3.947371244430542,	162.8950653076172
304.0,	30945.0,	12.75355339050293,	-4.189703464508057,	161.94570922851562
305.0,	30948.0,	12.871623992919922,	-4.5455641746521,	162.05404663085938
306.0,	30948.0,	12.871623992919922,	-4.5455641746521,	162.05404663085938
307.0,	30949.0,	13.168841361999512,	-4.728266716003418,	163.1540985107422
308.0,	30946.0,	13.459491729736328,	-3.947371244430542,	162.8950653076172
309.0,	30950.0,	12.105615615844727,	-4.933237552642822,	161.32826232910156
310.0,	30948.0,	12.871623992919922,	-4.5455641746521,	162.05404663085938
311.0,	30945.0,	12.75355339050293,	-4.189703464508057,	161.94570922851562
312.0,	30949.0,	13.168841361999512,	-4.728266716003418,	163.1540985107422
313.0,	30948.0,	12.871623992919922,	-4.5455641746521,	162.05404663085938
314.0,	30951.0,	12.669097900390625,	-5.094119548797607,	162.24476623535156
315.0,	30951.0,	12.669097900390625,	-5.094119548797607,	162.24476623535156
316.0,	30952.0,	12.614596366882324,	-5.421510219573975,	163.37686157226562
317.0,	30949.0,	13.168841361999512,	-4.728266716003418,	163.1540985107422
318.0,	30948.0,	12.871623992919922,	-4.5455641746521,	162.05404663085938
319.0,	30950.0,	12.105615615844727,	-4.933237552642822,	161.32826232910156
320.0,	30953.0,	12.155694961547852,	-5.17167854309082,	161.37232971191406
321.0,	30953.0,	12.155694961547852,	-5.17167854309082,	161.37232971191406
322.0,	30951.0,	12.669097900390625,	-5.094119548797607,	162.24476623535156
323.0,	30948.0,	12.871623992919922,	-4.5455641746521,	162.05404663085938
324.0,	30953.0,	12.155694961547852,	-5.17167854309082,	161.37232971191406
325.0,	30950.0,	12.105615615844727,	-4.933237552642822,	161.32826232910156
326.0,	30954.0,	11.269174575805664,	-5.825915813446045,	160.8252716064453
327.0,	30952.0,	12.614596366882324,	-5.421510219573975,	163.37686157226562
328.0,	30951.0,	12.669097900390625,	-5.094119548797607,	162.24476623535156
329.0,	30955.0,	12.26970100402832,	-5.57155179977417,	162.43267822265625
330.0,	30955.0,	12.26970100402832,	-5.57155179977417,	162.43267822265625
331.0,	30956.0,	11.949186325073242,	-5.80754280090332,	163.49522399902344
332.0,	30952.0,	12.614596366882324,	-5.421510219573975,	163.37686157226562
333.0,	30951.0,	12.669097900390625,	-5.094119548797607,	162.24476623535156
334.0,	30953.0,	12.155694961547852,	-5.17167854309082,	161.37232971191406
335.0,	30957.0,	12.018289566040039,	-5.458156585693359,	161.4599151611328
336.0,	30951.0,	12.669097900390625,	-5.094119548797607,	162.24476623535156
337.0,	30957.0,	12.018289566040039,	-5.458156585693359,	161.4599151611328
338.0,	30955.0,	12.26970100402832,	-5.57155179977417,	162.43267822265625
339.0,	30957.0,	12.018289566040039,	-5.458156585693359,	161.4599151611328
340.0,	30953.0,	12.155694961547852,	-5.17167854309082,	161.37232971191406
341.0,	30954.0,	11.269174575805664,	-5.825915813446045,	160.8252716064453
342.0,	30956.0,	11.949186325073242,	-5.80754280090332,	163.49522399902344
343.0,	30955.0,	12.26970100402832,	-5.57155179977417,	162.43267822265625
344.0,	30958.0,	11.75982666015625,	-5.8736371994018555,	162.54806518554688
345.0,	30959.0,	11.798210144042969,	-5.687444686889648,	161.5510711669922
346.0,	30957.0,	12.018289566040039,	-5.458156585693359,	161.4599151611328
347.0,	30954.0,	11.269174575805664,	-5.825915813446045,	160.8252716064453
348.0,	30959.0,	11.798210144042969,	-5.687444686889648,	161.5510711669922
349.0,	30955.0,	12.26970100402832,	-5.57155179977417,	162.43267822265625
350.0,	30957.0,	12.018289566040039,	-5.458156585693359,	161.4599151611328
351.0,	30959.0,	11.798210144042969,	-5.687444686889648,	161.5510711669922
352.0,	30958.0,	11.75982666015625,	-5.8736371994018555,	162.54806518554688
353.0,	30955.0,	12.26970100402832,	-5.57155179977417,	162.43267822265625
354.0,	30960.0,	11.508047103881836,	-5.8674116134643555,	161.6248016357422
355.0,	30959.0,	11.798210144042969,	-5.687444686889648,	161.5510711669922
356.0,	30954.0,	11.269174575805664,	-5.825915813446045,	160.8252716064453
357.0,	30958.0,	11.75982666015625,	-5.8736371994018555,	162.54806518554688
358.0,	30959.0,	11.798210144042969,	-5.687444686889648,	161.5510711669922
359.0,	30960.0,	11.508047103881836,	-5.8674116134643555,	161.6248016357422
360.0,	30961.0,	12.068733215332031,	-1.476098656654358,	173.27862548828125
361.0,	30962.0,	12.703819274902344,	-2.04996919631958,	172.69606018066406
362.0,	30963.0,	12.362785339355469,	-2.2522482872009277,	172.80853271484375
363.0,	30962.0,	12.703819274902344,	-2.04996919631958,	172.69606018066406
